Timestamp,Device,Location,Incident_Type,Severity,CPU_Usage,Memory_Usage,Packet_Loss_Percentage,Resource_Stress,Network_Stress
2026-05-19 19:21:03.235966,R2-Branch,Delhi,Route Flapping,Warning,47,32,2.96,79,29.6
2026-05-19 19:26:03.235966,R2-Branch,Delhi,Latency Spike,Warning,68,65,7.55,133,75.5
2026-05-19 19:31:03.235966,R1-Core,Mumbai,Packet Loss,Warning,45,47,0.98,92,9.8
2026-05-19 19:36:03.235966,FW1-Perimeter,Bangalore,High CPU Usage,Major,85,93,8.79,178,87.9
2026-05-19 19:41:03.235966,FW1-Perimeter,Mumbai,Route Flapping,Critical,88,89,14.07,177,140.7
2026-05-19 19:46:03.235966,SW2-Distribution,Pune,Interface Down,Major,51,48,1.83,99,18.3
2026-05-19 19:51:03.235966,SW2-Distribution,Delhi,Route Flapping,Warning,81,77,5.01,158,50.1
2026-05-19 19:56:03.235966,SW1-Access,Delhi,Interface Down,Major,50,38,2.69,88,26.9
2026-05-19 20:01:03.235966,SW1-Access,Pune,Latency Spike,Warning,51,52,2.05,103,20.5
2026-05-19 20:06:03.235966,R2-Branch,Delhi,Packet Loss,Warning,48,54,2.48,102,24.8
2026-05-19 20:11:03.235966,SW2-Distribution,Mumbai,Latency Spike,Warning,33,43,2.22,76,22.2
2026-05-19 20:16:03.235966,FW1-Perimeter,Pune,Packet Loss,Warning,76,80,3.79,156,37.9
2026-05-19 20:21:03.235966,FW1-Perimeter,Bangalore,High CPU Usage,Warning,53,48,0.09,101,0.9
2026-05-19 20:26:03.235966,R2-Branch,Mumbai,BGP Neighbor Down,Major,49,31,2.75,80,27.5
2026-05-19 20:31:03.235966,SW1-Access,Bangalore,High CPU Usage,Warning,60,33,2.04,93,20.4
2026-05-19 20:36:03.235966,SW1-Access,Bangalore,Packet Loss,Warning,31,45,1.76,76,17.6
2026-05-19 20:41:03.235966,SW1-Access,Delhi,Interface Down,Major,68,78,7.15,146,71.5
2026-05-19 20:46:03.235966,SW2-Distribution,Mumbai,Latency Spike,Warning,56,54,2.89,110,28.9
2026-05-19 20:51:03.235966,R2-Branch,Delhi,Interface Down,Warning,68,75,5.05,143,50.5
2026-05-19 20:56:03.235966,R1-Core,Bangalore,Memory Utilization High,Warning,90,80,9.57,170,95.7
2026-05-19 21:01:03.235966,SW1-Access,Pune,High CPU Usage,Warning,44,41,1.38,85,13.8
2026-05-19 21:06:03.235966,SW2-Distribution,Pune,Interface Down,Major,79,67,5.92,146,59.2
2026-05-19 21:11:03.235966,SW1-Access,Pune,Packet Loss,Warning,26,45,0.19,71,1.9
2026-05-19 21:16:03.235966,SW1-Access,Pune,Latency Spike,Warning,39,36,0.45,75,4.5
2026-05-19 21:21:03.235966,R2-Branch,Mumbai,BGP Neighbor Down,Major,85,80,6.0,165,60.0
2026-05-19 21:26:03.235966,R2-Branch,Mumbai,Route Flapping,Warning,69,63,7.53,132,75.3
2026-05-19 21:31:03.235966,SW2-Distribution,Mumbai,BGP Neighbor Down,Major,56,36,1.03,92,10.3
2026-05-19 21:36:03.235966,FW1-Perimeter,Bangalore,BGP Neighbor Down,Critical,96,89,13.92,185,139.2
2026-05-19 21:41:03.235966,FW1-Perimeter,Delhi,BGP Neighbor Down,Warning,50,34,2.22,84,22.2
2026-05-19 21:46:03.235966,R2-Branch,Pune,Latency Spike,Warning,67,66,4.12,133,41.2
2026-05-19 21:51:03.235966,SW1-Access,Bangalore,Packet Loss,Warning,70,66,4.3,136,43.0
2026-05-19 21:56:03.235966,SW2-Distribution,Mumbai,Memory Utilization High,Warning,60,48,1.74,108,17.4
2026-05-19 22:01:03.235966,R1-Core,Bangalore,Route Flapping,Critical,88,92,11.71,180,117.1
2026-05-19 22:06:03.235966,R1-Core,Delhi,Memory Utilization High,Warning,32,40,1.23,72,12.3
2026-05-19 22:11:03.235966,SW2-Distribution,Delhi,Packet Loss,Warning,31,54,0.24,85,2.4
2026-05-19 22:16:03.235966,R2-Branch,Pune,Latency Spike,Warning,60,69,4.37,129,43.7
2026-05-19 22:21:03.235966,R2-Branch,Delhi,BGP Neighbor Down,Major,25,34,1.84,59,18.4
2026-05-19 22:26:03.235966,SW2-Distribution,Bangalore,Packet Loss,Warning,22,47,0.6,69,6.0
2026-05-19 22:31:03.235966,R1-Core,Pune,Interface Down,Major,76,61,3.09,137,30.9
2026-05-19 22:36:03.235966,R2-Branch,Delhi,Route Flapping,Warning,71,64,3.64,135,36.4
2026-05-19 22:41:03.235966,FW1-Perimeter,Pune,Route Flapping,Warning,22,39,2.85,61,28.5
2026-05-19 22:46:03.235966,FW1-Perimeter,Pune,Route Flapping,Warning,28,40,2.99,68,29.9
2026-05-19 22:51:03.235966,SW1-Access,Delhi,BGP Neighbor Down,Warning,45,30,0.69,75,6.9
2026-05-19 22:56:03.235966,R2-Branch,Mumbai,BGP Neighbor Down,Major,30,33,1.1,63,11.0
2026-05-19 23:01:03.235966,SW2-Distribution,Pune,Interface Down,Major,79,56,5.97,135,59.7
2026-05-19 23:06:03.235966,R1-Core,Mumbai,Memory Utilization High,Warning,73,69,4.9,142,49.0
2026-05-19 23:11:03.235966,SW1-Access,Bangalore,Interface Down,Major,66,77,6.43,143,64.3
2026-05-19 23:16:03.235966,R1-Core,Pune,Interface Down,Major,82,59,5.09,141,50.9
2026-05-19 23:21:03.235966,FW1-Perimeter,Mumbai,High CPU Usage,Warning,26,45,0.6,71,6.0
2026-05-19 23:26:03.235966,SW1-Access,Delhi,Memory Utilization High,Warning,46,39,0.48,85,4.8
2026-05-19 23:31:03.235966,SW2-Distribution,Delhi,Interface Down,Major,75,65,4.17,140,41.7
2026-05-19 23:36:03.235966,R1-Core,Bangalore,BGP Neighbor Down,Major,25,54,1.54,79,15.4
2026-05-19 23:41:03.235966,SW1-Access,Delhi,Interface Down,Warning,38,38,1.39,76,13.9
2026-05-19 23:46:03.235966,R1-Core,Pune,Interface Down,Warning,40,43,2.22,83,22.2
2026-05-19 23:51:03.235966,R1-Core,Mumbai,Route Flapping,Critical,90,90,10.5,180,105.0
2026-05-19 23:56:03.235966,FW1-Perimeter,Pune,Packet Loss,Critical,87,91,13.7,178,137.0
2026-05-20 00:01:03.235966,R1-Core,Bangalore,BGP Neighbor Down,Warning,49,38,2.51,87,25.1
2026-05-20 00:06:03.235966,SW2-Distribution,Delhi,Memory Utilization High,Warning,23,35,0.31,58,3.1
2026-05-20 00:11:03.235966,SW2-Distribution,Bangalore,Interface Down,Warning,44,54,1.08,98,10.8
2026-05-20 00:16:03.235966,R2-Branch,Bangalore,Packet Loss,Critical,88,93,11.08,181,110.8
2026-05-20 00:21:03.235966,SW1-Access,Pune,BGP Neighbor Down,Major,53,54,2.23,107,22.3
2026-05-20 00:26:03.235966,SW1-Access,Mumbai,BGP Neighbor Down,Major,35,45,1.04,80,10.4
2026-05-20 00:31:03.235966,R2-Branch,Mumbai,Latency Spike,Warning,30,46,2.55,76,25.5
2026-05-20 00:36:03.235966,SW2-Distribution,Delhi,Packet Loss,Warning,51,40,0.72,91,7.2
2026-05-20 00:41:03.235966,R1-Core,Delhi,Interface Down,Major,44,42,2.45,86,24.5
2026-05-20 00:46:03.235966,FW1-Perimeter,Bangalore,Route Flapping,Warning,51,44,0.95,95,9.5
2026-05-20 00:51:03.235966,R1-Core,Mumbai,Latency Spike,Warning,22,47,1.65,69,16.5
2026-05-20 00:56:03.235966,R1-Core,Pune,Route Flapping,Critical,91,94,14.65,185,146.5
2026-05-20 01:01:03.235966,R1-Core,Delhi,Memory Utilization High,Warning,70,72,6.84,142,68.4
2026-05-20 01:06:03.235966,SW2-Distribution,Pune,High CPU Usage,Warning,63,58,6.8,121,68.0
2026-05-20 01:11:03.235966,R1-Core,Pune,Memory Utilization High,Warning,60,55,0.88,115,8.8
2026-05-20 01:16:03.235966,SW1-Access,Mumbai,BGP Neighbor Down,Major,30,45,0.42,75,4.2
2026-05-20 01:21:03.235966,SW2-Distribution,Mumbai,Latency Spike,Warning,32,36,0.36,68,3.6
2026-05-20 01:26:03.235966,SW2-Distribution,Delhi,Latency Spike,Warning,32,52,1.01,84,10.1
2026-05-20 01:31:03.235966,SW2-Distribution,Mumbai,BGP Neighbor Down,Critical,88,94,11.2,182,112.0
2026-05-20 01:36:03.235966,FW1-Perimeter,Delhi,Route Flapping,Critical,85,81,11.87,166,118.7
2026-05-20 01:41:03.235966,SW2-Distribution,Delhi,Interface Down,Major,65,78,7.08,143,70.8
2026-05-20 01:46:03.235966,FW1-Perimeter,Pune,BGP Neighbor Down,Major,44,43,2.94,87,29.4
2026-05-20 01:51:03.235966,SW1-Access,Bangalore,Packet Loss,Critical,94,94,13.63,188,136.3
2026-05-20 01:56:03.235966,SW2-Distribution,Pune,Memory Utilization High,Warning,77,65,6.56,142,65.6
2026-05-20 02:01:03.235966,R2-Branch,Delhi,BGP Neighbor Down,Major,38,51,1.04,89,10.4
2026-05-20 02:06:03.235966,R2-Branch,Pune,Memory Utilization High,Warning,84,66,5.81,150,58.1
2026-05-20 02:11:03.235966,FW1-Perimeter,Bangalore,Route Flapping,Warning,77,64,7.39,141,73.9
2026-05-20 02:16:03.235966,R1-Core,Mumbai,High CPU Usage,Warning,29,31,2.01,60,20.1
2026-05-20 02:21:03.235966,SW1-Access,Delhi,BGP Neighbor Down,Critical,93,84,13.88,177,138.8
2026-05-20 02:26:03.235966,SW1-Access,Delhi,Interface Down,Major,61,66,7.07,127,70.7
2026-05-20 02:31:03.235966,FW1-Perimeter,Delhi,Latency Spike,Warning,77,67,4.19,144,41.9
2026-05-20 02:36:03.235966,SW1-Access,Mumbai,BGP Neighbor Down,Critical,97,93,14.7,190,147.0
2026-05-20 02:41:03.235966,SW1-Access,Mumbai,Latency Spike,Warning,36,36,1.86,72,18.6
2026-05-20 02:46:03.235966,SW2-Distribution,Delhi,Packet Loss,Critical,96,86,13.43,182,134.3
2026-05-20 02:51:03.235966,SW1-Access,Bangalore,BGP Neighbor Down,Major,24,35,2.89,59,28.9
2026-05-20 02:56:03.235966,SW2-Distribution,Mumbai,Memory Utilization High,Warning,55,38,0.39,93,3.9
2026-05-20 03:01:03.235966,SW1-Access,Mumbai,Packet Loss,Warning,29,31,0.46,60,4.6
2026-05-20 03:06:03.235966,FW1-Perimeter,Mumbai,Packet Loss,Warning,80,74,7.22,154,72.2
2026-05-20 03:11:03.235966,SW2-Distribution,Pune,High CPU Usage,Warning,40,46,0.66,86,6.6
2026-05-20 03:16:03.235966,FW1-Perimeter,Mumbai,Route Flapping,Warning,65,68,5.72,133,57.2
2026-05-20 03:21:03.235966,R1-Core,Pune,Packet Loss,Warning,33,51,1.0,84,10.0
2026-05-20 03:26:03.235966,SW1-Access,Delhi,Memory Utilization High,Critical,100,80,8.8,180,88.0
2026-05-20 03:31:03.235966,FW1-Perimeter,Delhi,Packet Loss,Critical,95,92,14.41,187,144.1
2026-05-20 03:36:03.235966,SW2-Distribution,Pune,Latency Spike,Warning,38,30,2.73,68,27.3
2026-05-20 03:41:03.235966,SW1-Access,Bangalore,Memory Utilization High,Warning,38,50,0.58,88,5.8
2026-05-20 03:46:03.235966,R1-Core,Mumbai,Interface Down,Major,54,47,0.02,101,0.2
2026-05-20 03:51:03.235966,R2-Branch,Bangalore,BGP Neighbor Down,Major,66,72,7.14,138,71.4
2026-05-20 03:56:03.235966,R1-Core,Delhi,Interface Down,Major,41,31,0.26,72,2.6
2026-05-20 04:01:03.235966,SW1-Access,Mumbai,Route Flapping,Warning,34,38,1.22,72,12.2
2026-05-20 04:06:03.235966,SW2-Distribution,Bangalore,Interface Down,Major,44,51,0.35,95,3.5
2026-05-20 04:11:03.235966,FW1-Perimeter,Mumbai,Interface Down,Major,78,56,6.5,134,65.0
2026-05-20 04:16:03.235966,FW1-Perimeter,Mumbai,Latency Spike,Warning,39,49,0.26,88,2.6
2026-05-20 04:21:03.235966,SW2-Distribution,Bangalore,High CPU Usage,Warning,21,45,0.47,66,4.7
2026-05-20 04:26:03.235966,R2-Branch,Bangalore,High CPU Usage,Warning,77,64,7.8,141,78.0
2026-05-20 04:31:03.235966,SW1-Access,Pune,Interface Down,Critical,85,84,8.86,169,88.6
2026-05-20 04:36:03.235966,SW2-Distribution,Mumbai,BGP Neighbor Down,Warning,42,36,1.24,78,12.4
2026-05-20 04:41:03.235966,R2-Branch,Delhi,High CPU Usage,Warning,59,38,0.58,97,5.8
2026-05-20 04:46:03.235966,FW1-Perimeter,Mumbai,Packet Loss,Critical,99,82,10.03,181,100.3
2026-05-20 04:51:03.235966,SW1-Access,Mumbai,Packet Loss,Warning,57,45,2.85,102,28.5
2026-05-20 04:56:03.235966,R2-Branch,Delhi,Packet Loss,Warning,59,32,2.7,91,27.0
2026-05-20 05:01:03.235966,SW2-Distribution,Bangalore,Memory Utilization High,Warning,39,52,1.75,91,17.5
2026-05-20 05:06:03.235966,FW1-Perimeter,Pune,High CPU Usage,Warning,73,60,3.02,133,30.2
2026-05-20 05:11:03.235966,R2-Branch,Bangalore,Packet Loss,Warning,43,34,2.04,77,20.4
2026-05-20 05:16:03.235966,SW2-Distribution,Bangalore,High CPU Usage,Warning,39,45,1.66,84,16.6
2026-05-20 05:21:03.235966,FW1-Perimeter,Mumbai,BGP Neighbor Down,Warning,64,72,3.98,136,39.8
2026-05-20 05:26:03.235966,R1-Core,Mumbai,Packet Loss,Major,85,92,13.38,177,133.8
2026-05-20 05:31:03.235966,FW1-Perimeter,Pune,High CPU Usage,Warning,54,45,1.96,99,19.6
2026-05-20 05:36:03.235966,SW1-Access,Bangalore,High CPU Usage,Warning,57,53,2.57,110,25.7
2026-05-20 05:41:03.235966,SW2-Distribution,Mumbai,Latency Spike,Warning,52,30,1.99,82,19.9
2026-05-20 05:46:03.235966,FW1-Perimeter,Delhi,Memory Utilization High,Warning,64,69,3.8,133,38.0
2026-05-20 05:51:03.235966,FW1-Perimeter,Delhi,Latency Spike,Warning,75,66,3.2,141,32.0
2026-05-20 05:56:03.235966,SW2-Distribution,Delhi,High CPU Usage,Warning,43,37,0.13,80,1.3
2026-05-20 06:01:03.235966,FW1-Perimeter,Pune,BGP Neighbor Down,Major,49,31,0.12,80,1.2
2026-05-20 06:06:03.235966,FW1-Perimeter,Pune,High CPU Usage,Warning,68,73,5.72,141,57.2
2026-05-20 06:11:03.235966,SW2-Distribution,Bangalore,High CPU Usage,Warning,24,46,0.75,70,7.5
2026-05-20 06:16:03.235966,FW1-Perimeter,Bangalore,Memory Utilization High,Warning,42,45,2.38,87,23.8
2026-05-20 06:21:03.235966,R1-Core,Delhi,Packet Loss,Warning,34,32,1.54,66,15.4
2026-05-20 06:26:03.235966,R2-Branch,Delhi,Interface Down,Major,43,49,2.15,92,21.5
2026-05-20 06:31:03.235966,SW2-Distribution,Pune,High CPU Usage,Warning,75,76,5.39,151,53.9
2026-05-20 06:36:03.235966,FW1-Perimeter,Delhi,High CPU Usage,Warning,73,55,4.22,128,42.2
2026-05-20 06:41:03.235966,FW1-Perimeter,Delhi,High CPU Usage,Warning,52,31,2.67,83,26.7
2026-05-20 06:46:03.235966,R1-Core,Delhi,Memory Utilization High,Warning,31,46,2.87,77,28.7
2026-05-20 06:51:03.235966,FW1-Perimeter,Mumbai,Memory Utilization High,Major,94,82,9.52,176,95.2
2026-05-20 06:56:03.235966,R2-Branch,Delhi,Latency Spike,Warning,79,59,6.97,138,69.7
2026-05-20 07:01:03.235966,R2-Branch,Pune,Interface Down,Major,41,44,1.79,85,17.9
2026-05-20 07:06:03.235966,SW2-Distribution,Delhi,Memory Utilization High,Warning,32,46,2.58,78,25.8
2026-05-20 07:11:03.235966,SW2-Distribution,Delhi,Memory Utilization High,Warning,65,70,7.51,135,75.1
2026-05-20 07:16:03.235966,R1-Core,Mumbai,Interface Down,Warning,28,49,1.62,77,16.2
2026-05-20 07:21:03.235966,SW2-Distribution,Bangalore,High CPU Usage,Warning,22,52,1.59,74,15.9
2026-05-20 07:26:03.235966,SW2-Distribution,Bangalore,Packet Loss,Warning,56,33,1.28,89,12.8
2026-05-20 07:31:03.235966,SW2-Distribution,Delhi,BGP Neighbor Down,Critical,87,89,12.19,176,121.9
2026-05-20 07:36:03.235966,SW2-Distribution,Pune,Memory Utilization High,Warning,20,48,1.57,68,15.7
2026-05-20 07:41:03.235966,R1-Core,Bangalore,Packet Loss,Warning,82,80,4.58,162,45.8
2026-05-20 07:46:03.235966,R1-Core,Delhi,Memory Utilization High,Warning,57,38,0.78,95,7.8
2026-05-20 07:51:03.235966,SW2-Distribution,Pune,Route Flapping,Warning,81,67,6.77,148,67.7
2026-05-20 07:56:03.235966,FW1-Perimeter,Bangalore,Packet Loss,Warning,55,47,1.45,102,14.5
2026-05-20 08:01:03.235966,FW1-Perimeter,Pune,Latency Spike,Warning,72,78,3.69,150,36.9
2026-05-20 08:06:03.235966,R1-Core,Delhi,Route Flapping,Warning,30,33,0.64,63,6.4
2026-05-20 08:11:03.235966,SW1-Access,Mumbai,Latency Spike,Warning,60,30,2.41,90,24.1
2026-05-20 08:16:03.235966,R2-Branch,Bangalore,High CPU Usage,Critical,98,82,8.45,180,84.5
2026-05-20 08:21:03.235966,FW1-Perimeter,Mumbai,Packet Loss,Warning,72,74,6.28,146,62.8
2026-05-20 08:26:03.235966,FW1-Perimeter,Mumbai,Packet Loss,Critical,90,95,11.07,185,110.7
2026-05-20 08:31:03.235966,FW1-Perimeter,Pune,High CPU Usage,Warning,58,46,1.55,104,15.5
2026-05-20 08:36:03.235966,FW1-Perimeter,Delhi,High CPU Usage,Warning,71,62,6.28,133,62.8
2026-05-20 08:41:03.235966,R1-Core,Pune,Memory Utilization High,Warning,71,76,4.98,147,49.8
2026-05-20 08:46:03.235966,R2-Branch,Mumbai,BGP Neighbor Down,Warning,62,57,5.75,119,57.5
2026-05-20 08:51:03.235966,FW1-Perimeter,Pune,High CPU Usage,Warning,37,37,1.82,74,18.2
2026-05-20 08:56:03.235966,SW2-Distribution,Bangalore,Interface Down,Major,36,35,1.22,71,12.2
2026-05-20 09:01:03.235966,FW1-Perimeter,Pune,Packet Loss,Warning,27,55,1.54,82,15.4
2026-05-20 09:06:03.235966,FW1-Perimeter,Pune,High CPU Usage,Warning,72,73,5.42,145,54.2
2026-05-20 09:11:03.235966,SW1-Access,Bangalore,Packet Loss,Warning,78,55,5.41,133,54.1
2026-05-20 09:16:03.235966,R1-Core,Bangalore,Latency Spike,Warning,67,76,6.51,143,65.1
2026-05-20 09:21:03.235966,SW1-Access,Bangalore,Interface Down,Critical,85,88,9.74,173,97.4
2026-05-20 09:26:03.235966,SW1-Access,Mumbai,High CPU Usage,Warning,31,45,0.94,76,9.4
2026-05-20 09:31:03.235966,FW1-Perimeter,Pune,High CPU Usage,Warning,32,45,2.21,77,22.1
2026-05-20 09:36:03.235966,R2-Branch,Pune,Packet Loss,Warning,32,37,2.51,69,25.1
2026-05-20 09:41:03.235966,R2-Branch,Mumbai,Route Flapping,Warning,25,51,2.87,76,28.7
2026-05-20 09:46:03.235966,FW1-Perimeter,Mumbai,Packet Loss,Warning,77,56,7.24,133,72.4
2026-05-20 09:51:03.235966,FW1-Perimeter,Pune,Latency Spike,Warning,56,38,1.47,94,14.7
2026-05-20 09:56:03.235966,FW1-Perimeter,Pune,Latency Spike,Warning,56,34,0.16,90,1.6
2026-05-20 10:01:03.235966,SW2-Distribution,Bangalore,BGP Neighbor Down,Critical,86,91,10.76,177,107.6
2026-05-20 10:06:03.235966,R2-Branch,Bangalore,Packet Loss,Critical,99,90,12.82,189,128.2
2026-05-20 10:11:03.235966,R2-Branch,Bangalore,Packet Loss,Warning,40,41,1.84,81,18.4
2026-05-20 10:16:03.235966,R2-Branch,Pune,High CPU Usage,Warning,50,49,1.03,99,10.3
2026-05-20 10:21:03.235966,SW2-Distribution,Bangalore,Packet Loss,Warning,43,41,2.56,84,25.6
2026-05-20 10:26:03.235966,SW2-Distribution,Delhi,Interface Down,Major,56,51,0.69,107,6.9
2026-05-20 10:31:03.235966,R2-Branch,Bangalore,BGP Neighbor Down,Critical,91,84,13.6,175,136.0
2026-05-20 10:36:03.235966,R2-Branch,Bangalore,Latency Spike,Warning,65,68,5.5,133,55.0
2026-05-20 10:41:03.235966,FW1-Perimeter,Pune,Memory Utilization High,Warning,69,63,5.81,132,58.1
2026-05-20 10:46:03.235966,R1-Core,Bangalore,Packet Loss,Warning,30,31,0.65,61,6.5
2026-05-20 10:51:03.235966,SW2-Distribution,Mumbai,Memory Utilization High,Warning,41,38,1.08,79,10.8
2026-05-20 10:56:03.235966,FW1-Perimeter,Pune,BGP Neighbor Down,Warning,46,33,1.05,79,10.5
2026-05-20 11:01:03.235966,R2-Branch,Delhi,BGP Neighbor Down,Critical,94,91,10.28,185,102.8
2026-05-20 11:06:03.235966,SW2-Distribution,Bangalore,Packet Loss,Critical,97,89,11.25,186,112.5
2026-05-20 11:11:03.235966,R2-Branch,Pune,Interface Down,Major,59,48,1.21,107,12.1
2026-05-20 11:16:03.235966,SW1-Access,Delhi,BGP Neighbor Down,Major,38,52,0.8,90,8.0
2026-05-20 11:21:03.235966,SW2-Distribution,Pune,High CPU Usage,Warning,76,69,5.07,145,50.7
2026-05-20 11:26:03.235966,R1-Core,Delhi,BGP Neighbor Down,Major,81,63,7.7,144,77.0
2026-05-20 11:31:03.235966,R2-Branch,Delhi,Route Flapping,Warning,26,32,2.81,58,28.1
2026-05-20 11:36:03.235966,FW1-Perimeter,Mumbai,Interface Down,Major,45,46,2.29,91,22.9
2026-05-20 11:41:03.235966,FW1-Perimeter,Delhi,BGP Neighbor Down,Major,44,39,0.69,83,6.9
2026-05-20 11:46:03.235966,R2-Branch,Delhi,Packet Loss,Warning,30,30,0.11,60,1.1
2026-05-20 11:51:03.235966,SW1-Access,Bangalore,High CPU Usage,Warning,54,38,1.65,92,16.5
2026-05-20 11:56:03.235966,FW1-Perimeter,Delhi,Memory Utilization High,Warning,49,50,2.25,99,22.5
2026-05-20 12:01:03.235966,SW2-Distribution,Pune,Route Flapping,Critical,100,87,13.63,187,136.3
2026-05-20 12:06:03.235966,SW1-Access,Pune,Memory Utilization High,Warning,29,39,0.03,68,0.3
2026-05-20 12:11:03.235966,R2-Branch,Pune,Route Flapping,Warning,54,30,2.06,84,20.6
2026-05-20 12:16:03.235966,SW2-Distribution,Pune,High CPU Usage,Warning,47,55,0.88,102,8.8
2026-05-20 12:21:03.235966,R1-Core,Pune,High CPU Usage,Warning,55,43,1.18,98,11.8
2026-05-20 12:26:03.235966,SW2-Distribution,Bangalore,Memory Utilization High,Warning,25,43,1.88,68,18.8
2026-05-20 12:31:03.235966,FW1-Perimeter,Pune,High CPU Usage,Warning,54,55,0.81,109,8.1
2026-05-20 12:36:03.235966,R1-Core,Delhi,Route Flapping,Warning,27,50,1.37,77,13.7
2026-05-20 12:41:03.235966,SW1-Access,Bangalore,Memory Utilization High,Warning,21,34,0.15,55,1.5
2026-05-20 12:46:03.235966,R1-Core,Delhi,Memory Utilization High,Critical,94,88,8.88,182,88.8
2026-05-20 12:51:03.235966,R2-Branch,Mumbai,Packet Loss,Warning,51,36,1.03,87,10.3
2026-05-20 12:56:03.235966,SW2-Distribution,Pune,Latency Spike,Warning,22,40,0.24,62,2.4
2026-05-20 13:01:03.235966,R2-Branch,Mumbai,High CPU Usage,Warning,45,32,1.63,77,16.3
2026-05-20 13:06:03.235966,R2-Branch,Pune,BGP Neighbor Down,Major,60,58,7.87,118,78.7
2026-05-20 13:11:03.235966,SW2-Distribution,Delhi,Latency Spike,Warning,61,61,5.3,122,53.0
2026-05-20 13:16:03.235966,R1-Core,Delhi,BGP Neighbor Down,Major,39,40,0.48,79,4.8
2026-05-20 13:21:03.235966,FW1-Perimeter,Mumbai,Interface Down,Warning,60,39,0.6,99,6.0
2026-05-20 13:26:03.235966,R2-Branch,Mumbai,Latency Spike,Warning,47,40,0.05,87,0.5
2026-05-20 13:31:03.235966,SW1-Access,Mumbai,Memory Utilization High,Warning,35,30,2.91,65,29.1
2026-05-20 13:36:03.235966,SW2-Distribution,Delhi,Interface Down,Major,25,37,0.47,62,4.7
2026-05-20 13:41:03.235966,SW1-Access,Mumbai,Interface Down,Major,29,52,1.61,81,16.1
2026-05-20 13:46:03.235966,R2-Branch,Pune,Packet Loss,Critical,96,94,13.13,190,131.3
2026-05-20 13:51:03.235966,SW2-Distribution,Pune,Route Flapping,Warning,68,56,5.43,124,54.3
2026-05-20 13:56:03.235966,FW1-Perimeter,Pune,Memory Utilization High,Warning,51,36,1.7,87,17.0
2026-05-20 14:01:03.235966,SW1-Access,Pune,Memory Utilization High,Warning,68,74,7.57,142,75.7
2026-05-20 14:06:03.235966,R2-Branch,Mumbai,Memory Utilization High,Warning,48,39,2.46,87,24.6
2026-05-20 14:11:03.235966,SW1-Access,Bangalore,High CPU Usage,Warning,60,46,1.14,106,11.4
2026-05-20 14:16:03.235966,R1-Core,Pune,BGP Neighbor Down,Warning,67,65,6.61,132,66.1
2026-05-20 14:21:03.235966,SW2-Distribution,Delhi,Memory Utilization High,Warning,51,54,1.65,105,16.5
2026-05-20 14:26:03.235966,SW1-Access,Pune,BGP Neighbor Down,Major,40,33,0.29,73,2.9
2026-05-20 14:31:03.235966,R2-Branch,Delhi,Packet Loss,Critical,91,83,11.4,174,114.0
2026-05-20 14:36:03.235966,SW2-Distribution,Bangalore,High CPU Usage,Warning,57,38,0.15,95,1.5
2026-05-20 14:41:03.235966,FW1-Perimeter,Mumbai,Latency Spike,Warning,33,50,1.47,83,14.7
2026-05-20 14:46:03.235966,R1-Core,Bangalore,Route Flapping,Warning,61,66,5.79,127,57.9
2026-05-20 14:51:03.235966,SW1-Access,Mumbai,Interface Down,Warning,68,71,3.2,139,32.0
2026-05-20 14:56:03.235966,R1-Core,Delhi,BGP Neighbor Down,Critical,88,83,13.08,171,130.8
2026-05-20 15:01:03.235966,SW2-Distribution,Delhi,High CPU Usage,Warning,35,48,1.88,83,18.8
2026-05-20 15:06:03.235966,FW1-Perimeter,Bangalore,BGP Neighbor Down,Major,84,75,5.88,159,58.8
2026-05-20 15:11:03.235966,SW2-Distribution,Mumbai,Packet Loss,Warning,31,47,1.2,78,12.0
2026-05-20 15:16:03.235966,R2-Branch,Bangalore,Route Flapping,Critical,95,90,13.91,185,139.1
2026-05-20 15:21:03.235966,SW2-Distribution,Pune,Latency Spike,Warning,78,72,4.07,150,40.7
2026-05-20 15:26:03.235966,FW1-Perimeter,Pune,Interface Down,Major,48,44,2.88,92,28.8
2026-05-20 15:31:03.235966,SW1-Access,Mumbai,High CPU Usage,Warning,39,30,0.9,69,9.0
2026-05-20 15:36:03.235966,R2-Branch,Pune,Memory Utilization High,Warning,37,47,1.53,84,15.3
2026-05-20 15:41:03.235966,FW1-Perimeter,Delhi,Packet Loss,Warning,49,41,0.47,90,4.7
2026-05-20 15:46:03.235966,SW1-Access,Delhi,Memory Utilization High,Warning,39,32,1.71,71,17.1
2026-05-20 15:51:03.235966,R2-Branch,Mumbai,Latency Spike,Warning,85,70,3.86,155,38.6
2026-05-20 15:56:03.235966,FW1-Perimeter,Mumbai,Memory Utilization High,Warning,39,31,2.19,70,21.9
2026-05-20 16:01:03.235966,SW2-Distribution,Mumbai,Latency Spike,Warning,84,65,4.74,149,47.4
2026-05-20 16:06:03.235966,SW2-Distribution,Bangalore,BGP Neighbor Down,Critical,88,87,13.23,175,132.3
2026-05-20 16:11:03.235966,R1-Core,Bangalore,Memory Utilization High,Warning,53,31,0.96,84,9.6
2026-05-20 16:16:03.235966,R2-Branch,Pune,BGP Neighbor Down,Warning,34,34,0.15,68,1.5
2026-05-20 16:21:03.235966,SW2-Distribution,Mumbai,High CPU Usage,Warning,38,55,1.18,93,11.8
